,date,county,state,fips,cases,deaths,Population,casesprop,deathsprop,dailycase,weeklycase,dailydeath,weeklydeath,weeklyper100k,tranlevel,Minority_pct,region
2327,2021-07-24,Dare,North Carolina,37055.0,2292,10.0,37817.0,0.0606,0.0003,0.0,41.0,0.0,0.0,108.42,High,0.12150000000000005,Coastal
2328,2021-07-24,Davidson,North Carolina,37057.0,17177,201.0,171752.0,0.1,0.0012,0.0,85.0,0.0,0.0,49.49,Moderate,0.21909999999999996,Northern
2329,2021-07-24,Davie,North Carolina,37059.0,4247,42.0,43127.0,0.0985,0.001,0.0,27.0,0.0,2.0,62.61,Substantial,0.17259999999999998,Northern
2330,2021-07-24,Duplin,North Carolina,37061.0,6537,142.0,48249.0,0.1355,0.0029,0.0,73.0,0.0,0.0,151.3,High,0.4646,Coastal
2331,2021-07-24,Durham,North Carolina,37063.0,26343,239.0,331347.0,0.0795,0.0007,0.0,112.0,0.0,1.0,33.8,Moderate,0.5714,Eastern
2332,2021-07-24,Edgecombe,North Carolina,37065.0,5794,114.0,48604.0,0.1192,0.0023,0.0,48.0,0.0,1.0,98.76,Substantial,0.6394,Coastal
2333,2021-07-24,Forsyth,North Carolina,37067.0,37415,429.0,387703.0,0.0965,0.0011,0.0,227.0,0.0,2.0,58.55,Substantial,0.4384,Northern
2334,2021-07-24,Franklin,North Carolina,37069.0,7103,55.0,70655.0,0.1005,0.0008,0.0,52.0,0.0,1.0,73.6,Substantial,0.366,Eastern
2335,2021-07-24,Gaston,North Carolina,37071.0,27503,444.0,233387.0,0.1178,0.0019,0.0,174.0,0.0,0.0,74.55,Substantial,0.31210000000000004,Central
2336,2021-07-24,Gates,North Carolina,37073.0,756,13.0,10324.0,0.0732,0.0013,0.0,4.0,0.0,0.0,38.74,Moderate,0.3546,Coastal
2337,2021-07-24,Graham,North Carolina,37075.0,693,13.0,7935.0,0.0873,0.0016,0.0,7.0,0.0,0.0,88.22,Substantial,0.1391,Western
2338,2021-07-24,Granville,North Carolina,37077.0,6044,83.0,60720.0,0.0995,0.0014,0.0,26.0,0.0,0.0,42.82,Moderate,0.43310000000000004,Eastern
2339,2021-07-24,Greene,North Carolina,37079.0,2462,48.0,19978.0,0.1232,0.0024,0.0,28.0,0.0,1.0,140.15,High,0.5114000000000001,Coastal
2340,2021-07-24,Guilford,North Carolina,37081.0,49260,726.0,545484.0,0.0903,0.0013,0.0,278.0,0.0,0.0,50.96,Substantial,0.5133,Northern
2341,2021-07-24,Halifax,North Carolina,37083.0,5743,115.0,47859.0,0.12,0.0024,0.0,33.0,0.0,1.0,68.95,Substantial,0.603,Coastal
2342,2021-07-24,Harnett,North Carolina,37085.0,12386,182.0,134986.0,0.0918,0.0013,0.0,155.0,0.0,0.0,114.83,High,0.3871,Eastern
2343,2021-07-24,Haywood,North Carolina,37087.0,4592,99.0,62831.0,0.0731,0.0016,0.0,46.0,0.0,0.0,73.21,Substantial,0.09099999999999997,Western
2344,2021-07-24,Henderson,North Carolina,37089.0,10494,165.0,117429.0,0.0894,0.0014,0.0,110.0,0.0,0.0,93.67,Substantial,0.19030000000000002,Western
2345,2021-07-24,Hertford,North Carolina,37091.0,2128,64.0,20374.0,0.1044,0.0031,0.0,8.0,0.0,0.0,39.27,Moderate,0.6463,Coastal
2346,2021-07-24,Hoke,North Carolina,37093.0,5071,56.0,53783.0,0.0943,0.001,0.0,89.0,0.0,0.0,165.48,High,0.5962000000000001,Eastern
2347,2021-07-24,Hyde,North Carolina,37095.0,670,9.0,4595.0,0.1458,0.002,0.0,0.0,0.0,0.0,0.0,Low,0.3559,Coastal
2348,2021-07-24,Iredell,North Carolina,37097.0,19573,236.0,192986.0,0.1014,0.0012,0.0,138.0,0.0,0.0,71.51,Substantial,0.25349999999999995,Northern
2349,2021-07-24,Jackson,North Carolina,37099.0,3692,56.0,41919.0,0.0881,0.0013,0.0,18.0,0.0,0.0,42.94,Moderate,0.22460000000000002,Western
2350,2021-07-24,Johnston,North Carolina,37101.0,22900,240.0,224833.0,0.1019,0.0011,0.0,271.0,0.0,1.0,120.53,High,0.3406,Coastal
2351,2021-07-24,Jones,North Carolina,37103.0,911,28.0,9076.0,0.1004,0.0031,0.0,2.0,0.0,0.0,22.04,Moderate,0.36029999999999995,Coastal
2352,2021-07-24,Lee,North Carolina,37105.0,6279,83.0,64360.0,0.0976,0.0013,0.0,65.0,0.0,0.0,100.99,High,0.393,Eastern
2353,2021-07-24,Lenoir,North Carolina,37107.0,6316,128.0,54323.0,0.1163,0.0024,0.0,18.0,0.0,1.0,33.14,Moderate,0.5081,Coastal
2354,2021-07-24,Lincoln,North Carolina,37109.0,10469,86.0,88742.0,0.118,0.001,0.0,86.0,0.0,0.0,96.91,Substantial,0.1624,Central
2355,2021-07-24,Macon,North Carolina,37113.0,3191,41.0,37041.0,0.0861,0.0011,0.0,5.0,0.0,0.0,13.5,Moderate,0.13280000000000003,Western
2356,2021-07-24,Madison,North Carolina,37115.0,1634,43.0,21146.0,0.0773,0.002,0.0,19.0,0.0,0.0,89.85,Substantial,0.08589999999999998,Western
2357,2021-07-24,Martin,North Carolina,37117.0,2381,46.0,21503.0,0.1107,0.0021,0.0,40.0,0.0,0.0,186.02,High,0.47240000000000004,Coastal
2358,2021-07-24,McDowell,North Carolina,37111.0,5355,63.0,44151.0,0.1213,0.0014,0.0,40.0,0.0,0.0,90.6,Substantial,0.13959999999999995,Western
2359,2021-07-24,Mecklenburg,North Carolina,37119.0,116949,988.0,1128426.0,0.1036,0.0009,0.0,1208.0,0.0,6.0,107.05,High,0.5333,Central
2360,2021-07-24,Mitchell,North Carolina,37121.0,1479,16.0,14783.0,0.1,0.0011,0.0,2.0,0.0,0.0,13.53,Moderate,0.08320000000000005,Western
2361,2021-07-24,Montgomery,North Carolina,37123.0,3427,97.0,25485.0,0.1345,0.0038,0.0,22.0,0.0,0.0,86.33,Substantial,0.34309999999999996,Eastern
2362,2021-07-24,Moore,North Carolina,37125.0,9240,195.0,102966.0,0.0897,0.0019,0.0,102.0,0.0,0.0,99.06,Substantial,0.2278,Eastern
2363,2021-07-24,Nash,North Carolina,37127.0,11785,200.0,96101.0,0.1226,0.0021,0.0,24.0,0.0,0.0,24.97,Moderate,0.5011,Coastal
2364,2021-07-24,New Hanover,North Carolina,37129.0,19811,176.0,230423.0,0.086,0.0008,0.0,128.0,0.0,0.0,55.55,Substantial,0.24309999999999998,Coastal
2365,2021-07-24,Northampton,North Carolina,37131.0,1915,61.0,16953.0,0.113,0.0036,0.0,14.0,0.0,0.0,82.58,Substantial,0.6042000000000001,Eastern
2366,2021-07-24,Onslow,North Carolina,37133.0,18415,156.0,207928.0,0.0886,0.0008,0.0,260.0,0.0,2.0,125.04,High,0.32999999999999996,Coastal
2367,2021-07-24,Orange,North Carolina,37135.0,8707,101.0,148331.0,0.0587,0.0007,0.0,39.0,0.0,0.0,26.29,Moderate,0.3336,Eastern
2368,2021-07-24,Pamlico,North Carolina,37137.0,1133,13.0,12215.0,0.0928,0.0011,0.0,10.0,0.0,0.0,81.87,Substantial,0.24929999999999997,Coastal
2369,2021-07-24,Pasquotank,North Carolina,37139.0,3478,87.0,40966.0,0.0849,0.0021,0.0,9.0,0.0,0.0,21.97,Moderate,0.45720000000000005,Coastal
2370,2021-07-24,Pender,North Carolina,37141.0,5703,69.0,62250.0,0.0916,0.0011,0.0,84.0,0.0,0.0,134.94,High,0.24750000000000005,Coastal
2371,2021-07-24,Perquimans,North Carolina,37143.0,1049,11.0,13049.0,0.0804,0.0008,0.0,15.0,0.0,0.0,114.95,High,0.2763,Coastal
2372,2021-07-24,Person,North Carolina,37145.0,3586,71.0,39048.0,0.0918,0.0018,0.0,27.0,0.0,0.0,69.15,Substantial,0.34640000000000004,Eastern
2373,2021-07-24,Pitt,North Carolina,37147.0,20936,96.0,173536.0,0.1206,0.0006,0.0,200.0,0.0,0.0,115.25,High,0.47850000000000004,Coastal
2374,2021-07-24,Polk,North Carolina,37149.0,1530,31.0,19461.0,0.0786,0.0016,0.0,15.0,0.0,0.0,77.08,Substantial,0.12390000000000001,Western
2375,2021-07-24,Randolph,North Carolina,37151.0,15514,234.0,143325.0,0.1082,0.0016,0.0,74.0,0.0,1.0,51.63,Substantial,0.2269,Northern
2376,2021-07-24,Richmond,North Carolina,37153.0,5035,99.0,43006.0,0.1171,0.0023,0.0,101.0,0.0,1.0,234.85,High,0.44189999999999996,Eastern
2377,2021-07-24,Robeson,North Carolina,37155.0,17444,278.0,115899.0,0.1505,0.0024,0.0,271.0,0.0,5.0,233.82,High,0.7422,Coastal
2378,2021-07-24,Rockingham,North Carolina,37157.0,8220,168.0,90457.0,0.0909,0.0019,0.0,44.0,0.0,2.0,48.64,Moderate,0.28169999999999995,Northern
2379,2021-07-24,Rowan,North Carolina,37159.0,17569,314.0,148565.0,0.1183,0.0021,0.0,140.0,0.0,1.0,94.23,Substantial,0.30079999999999996,Northern
2380,2021-07-24,Rutherford,North Carolina,37161.0,7583,220.0,63870.0,0.1187,0.0034,0.0,83.0,0.0,0.0,129.95,High,0.18059999999999998,Western
2381,2021-07-24,Sampson,North Carolina,37163.0,8306,115.0,58371.0,0.1423,0.002,0.0,74.0,0.0,0.0,126.78,High,0.4706,Coastal
2382,2021-07-24,Scotland,North Carolina,37165.0,4018,89.0,33662.0,0.1194,0.0026,0.0,65.0,0.0,1.0,193.1,High,0.5786,Eastern
2383,2021-07-24,Stanly,North Carolina,37167.0,8032,138.0,62143.0,0.1293,0.0022,0.0,56.0,0.0,0.0,90.11,Substantial,0.2137,Central
2384,2021-07-24,Stokes,North Carolina,37169.0,4290,81.0,44422.0,0.0966,0.0018,0.0,26.0,0.0,0.0,58.53,Substantial,0.10229999999999995,Northern
2385,2021-07-24,Surry,North Carolina,37171.0,8572,173.0,70573.0,0.1215,0.0025,0.0,87.0,0.0,1.0,123.28,High,0.16890000000000005,Northern
2386,2021-07-24,Swain,North Carolina,37173.0,1223,18.0,14046.0,0.0871,0.0013,0.0,9.0,0.0,0.0,64.08,Substantial,0.3881,Western
2387,2021-07-24,Transylvania,North Carolina,37175.0,2443,33.0,32825.0,0.0744,0.001,0.0,40.0,0.0,0.0,121.86,High,0.12209999999999999,Western
2388,2021-07-24,Tyrrell,North Carolina,37177.0,327,6.0,3315.0,0.0986,0.0018,0.0,0.0,0.0,0.0,0.0,Low,0.41359999999999997,Coastal
2389,2021-07-24,Union,North Carolina,37179.0,25412,228.0,244960.0,0.1037,0.0009,0.0,214.0,0.0,2.0,87.36,Substantial,0.30510000000000004,Central
2390,2021-07-24,Vance,North Carolina,37181.0,5015,90.0,41665.0,0.1204,0.0022,0.0,11.0,0.0,0.0,26.4,Moderate,0.6082000000000001,Eastern
2391,2021-07-24,Wake,North Carolina,37183.0,91669,749.0,1154170.0,0.0794,0.0006,0.0,444.0,0.0,9.0,38.47,Moderate,0.4122,Eastern
2392,2021-07-24,Warren,North Carolina,37185.0,1824,20.0,18621.0,0.098,0.0011,0.0,4.0,0.0,0.0,21.48,Moderate,0.6109,Eastern
2393,2021-07-24,Washington,North Carolina,37187.0,1145,32.0,10708.0,0.1069,0.003,0.0,2.0,0.0,0.0,18.68,Moderate,0.5457000000000001,Coastal
2394,2021-07-24,Watauga,North Carolina,37189.0,5053,33.0,54804.0,0.0922,0.0006,0.0,21.0,0.0,0.0,38.32,Moderate,0.15459999999999996,Northern
2395,2021-07-24,Wayne,North Carolina,37191.0,11735,245.0,115895.0,0.1013,0.0021,0.0,90.0,0.0,2.0,77.66,Substantial,0.4677,Coastal
2396,2021-07-24,Wilkes,North Carolina,37193.0,7046,117.0,65151.0,0.1081,0.0018,0.0,54.0,0.0,0.0,82.88,Substantial,0.13439999999999996,Northern
2397,2021-07-24,Wilson,North Carolina,37195.0,10050,181.0,79078.0,0.1271,0.0023,0.0,52.0,0.0,0.0,65.76,Substantial,0.526,Coastal
2398,2021-07-24,Yadkin,North Carolina,37197.0,4187,55.0,36925.0,0.1134,0.0015,0.0,26.0,0.0,0.0,70.41,Substantial,0.17120000000000002,Northern
2399,2021-07-24,Yancey,North Carolina,37199.0,1644,28.0,18320.0,0.0897,0.0015,0.0,3.0,0.0,0.0,16.38,Moderate,0.08679999999999999,Western
2400,2021-07-25,Alamance,North Carolina,37001.0,19252,288.0,175029.0,0.11,0.0016,0.0,103.0,0.0,0.0,58.85,Substantial,0.38249999999999995,Northern
2401,2021-07-25,Alexander,North Carolina,37003.0,4518,85.0,36172.0,0.1249,0.0023,0.0,39.0,0.0,1.0,107.82,High,0.14159999999999995,Northern
2402,2021-07-25,Alleghany,North Carolina,37005.0,1103,5.0,11057.0,0.0998,0.0005,0.0,0.0,0.0,0.0,0.0,Low,0.12339999999999995,Northern
2403,2021-07-25,Anson,North Carolina,37007.0,2670,56.0,22028.0,0.1212,0.0025,0.0,18.0,0.0,0.0,81.71,Substantial,0.5152,Central
2404,2021-07-25,Ashe,North Carolina,37009.0,2274,45.0,26506.0,0.0858,0.0017,0.0,12.0,0.0,0.0,45.27,Moderate,0.0806,Northern
2405,2021-07-25,Avery,North Carolina,37011.0,2179,21.0,17347.0,0.1256,0.0012,0.0,12.0,0.0,0.0,69.18,Substantial,0.11570000000000003,Western
2406,2021-07-25,Beaufort,North Carolina,37013.0,4841,103.0,44150.0,0.1096,0.0023,0.0,26.0,0.0,0.0,58.89,Substantial,0.33220000000000005,Coastal
2407,2021-07-25,Bertie,North Carolina,37015.0,1806,45.0,17302.0,0.1044,0.0026,0.0,6.0,0.0,0.0,34.68,Moderate,0.6465000000000001,Coastal
2408,2021-07-25,Bladen,North Carolina,37017.0,3641,53.0,29171.0,0.1248,0.0018,0.0,71.0,0.0,0.0,243.39,High,0.45609999999999995,Coastal
2409,2021-07-25,Brunswick,North Carolina,37019.0,9588,156.0,144821.0,0.0662,0.0011,0.0,98.0,0.0,0.0,67.67,Substantial,0.1784,Coastal
2410,2021-07-25,Buncombe,North Carolina,37021.0,18421,337.0,271638.0,0.0678,0.0012,0.0,164.0,0.0,1.0,60.37,Substantial,0.18769999999999998,Western
2411,2021-07-25,Burke,North Carolina,37023.0,10266,164.0,88398.0,0.1161,0.0019,0.0,74.0,0.0,0.0,83.71,Substantial,0.20440000000000003,Western
2412,2021-07-25,Cabarrus,North Carolina,37025.0,22873,264.0,232873.0,0.0982,0.0011,0.0,228.0,0.0,0.0,97.91,Substantial,0.3899,Central
2413,2021-07-25,Caldwell,North Carolina,37027.0,9601,111.0,81319.0,0.1181,0.0014,0.0,52.0,0.0,0.0,63.95,Substantial,0.1462,Northern
2414,2021-07-25,Camden,North Carolina,37029.0,699,6.0,10537.0,0.0663,0.0006,0.0,3.0,0.0,0.0,28.47,Moderate,0.19730000000000003,Coastal
2415,2021-07-25,Carteret,North Carolina,37031.0,5334,57.0,69039.0,0.0773,0.0008,0.0,25.0,0.0,0.0,36.21,Moderate,0.13929999999999998,Coastal
2416,2021-07-25,Caswell,North Carolina,37033.0,2226,30.0,22400.0,0.0994,0.0013,0.0,16.0,0.0,0.0,71.43,Substantial,0.374,Eastern
2417,2021-07-25,Catawba,North Carolina,37035.0,20094,311.0,162841.0,0.1234,0.0019,0.0,139.0,0.0,0.0,85.36,Substantial,0.25939999999999996,Northern
2418,2021-07-25,Chatham,North Carolina,37037.0,4842,89.0,77095.0,0.0628,0.0012,0.0,40.0,0.0,0.0,51.88,Substantial,0.2865,Eastern
2419,2021-07-25,Cherokee,North Carolina,37039.0,2704,39.0,28738.0,0.0941,0.0014,0.0,28.0,0.0,0.0,97.43,Substantial,0.1089,Western
2420,2021-07-25,Chowan,North Carolina,37041.0,1525,35.0,13646.0,0.1118,0.0026,0.0,11.0,0.0,0.0,80.61,Substantial,0.39080000000000004,Coastal
2421,2021-07-25,Clay,North Carolina,37043.0,925,18.0,11238.0,0.0823,0.0016,0.0,8.0,0.0,0.0,71.19,Substantial,0.0847,Western
2422,2021-07-25,Cleveland,North Carolina,37045.0,11959,228.0,99332.0,0.1204,0.0023,0.0,123.0,0.0,0.0,123.83,High,0.28580000000000005,Western
2423,2021-07-25,Columbus,North Carolina,37047.0,6673,154.0,49795.0,0.134,0.0031,0.0,154.0,0.0,1.0,309.27,High,0.39990000000000003,Coastal
2424,2021-07-25,Craven,North Carolina,37049.0,9575,129.0,102568.0,0.0934,0.0013,0.0,58.0,0.0,1.0,56.55,Substantial,0.3377,Coastal
2425,2021-07-25,Cumberland,North Carolina,37051.0,31579,330.0,341793.0,0.0924,0.001,0.0,607.0,0.0,5.0,177.59,High,0.5760000000000001,Eastern
2426,2021-07-25,Currituck,North Carolina,37053.0,1608,16.0,29385.0,0.0547,0.0005,0.0,12.0,0.0,0.0,40.84,Moderate,0.1502,Coastal
2427,2021-07-25,Dare,North Carolina,37055.0,2292,10.0,37817.0,0.0606,0.0003,0.0,41.0,0.0,0.0,108.42,High,0.12150000000000005,Coastal
2428,2021-07-25,Davidson,North Carolina,37057.0,17177,201.0,171752.0,0.1,0.0012,0.0,85.0,0.0,0.0,49.49,Moderate,0.21909999999999996,Northern
2429,2021-07-25,Davie,North Carolina,37059.0,4247,42.0,43127.0,0.0985,0.001,0.0,27.0,0.0,2.0,62.61,Substantial,0.17259999999999998,Northern
2430,2021-07-25,Duplin,North Carolina,37061.0,6537,142.0,48249.0,0.1355,0.0029,0.0,73.0,0.0,0.0,151.3,High,0.4646,Coastal
2431,2021-07-25,Durham,North Carolina,37063.0,26343,239.0,331347.0,0.0795,0.0007,0.0,112.0,0.0,1.0,33.8,Moderate,0.5714,Eastern
2432,2021-07-25,Edgecombe,North Carolina,37065.0,5794,114.0,48604.0,0.1192,0.0023,0.0,48.0,0.0,1.0,98.76,Substantial,0.6394,Coastal
2433,2021-07-25,Forsyth,North Carolina,37067.0,37415,429.0,387703.0,0.0965,0.0011,0.0,227.0,0.0,2.0,58.55,Substantial,0.4384,Northern
2434,2021-07-25,Franklin,North Carolina,37069.0,7103,55.0,70655.0,0.1005,0.0008,0.0,52.0,0.0,1.0,73.6,Substantial,0.366,Eastern
2435,2021-07-25,Gaston,North Carolina,37071.0,27503,444.0,233387.0,0.1178,0.0019,0.0,174.0,0.0,0.0,74.55,Substantial,0.31210000000000004,Central
2436,2021-07-25,Gates,North Carolina,37073.0,756,13.0,10324.0,0.0732,0.0013,0.0,4.0,0.0,0.0,38.74,Moderate,0.3546,Coastal
2437,2021-07-25,Graham,North Carolina,37075.0,693,13.0,7935.0,0.0873,0.0016,0.0,7.0,0.0,0.0,88.22,Substantial,0.1391,Western
2438,2021-07-25,Granville,North Carolina,37077.0,6044,83.0,60720.0,0.0995,0.0014,0.0,26.0,0.0,0.0,42.82,Moderate,0.43310000000000004,Eastern
2439,2021-07-25,Greene,North Carolina,37079.0,2462,48.0,19978.0,0.1232,0.0024,0.0,28.0,0.0,1.0,140.15,High,0.5114000000000001,Coastal
2440,2021-07-25,Guilford,North Carolina,37081.0,49260,726.0,545484.0,0.0903,0.0013,0.0,278.0,0.0,0.0,50.96,Substantial,0.5133,Northern
2441,2021-07-25,Halifax,North Carolina,37083.0,5743,115.0,47859.0,0.12,0.0024,0.0,33.0,0.0,1.0,68.95,Substantial,0.603,Coastal
2442,2021-07-25,Harnett,North Carolina,37085.0,12386,182.0,134986.0,0.0918,0.0013,0.0,155.0,0.0,0.0,114.83,High,0.3871,Eastern
2443,2021-07-25,Haywood,North Carolina,37087.0,4592,99.0,62831.0,0.0731,0.0016,0.0,46.0,0.0,0.0,73.21,Substantial,0.09099999999999997,Western
2444,2021-07-25,Henderson,North Carolina,37089.0,10494,165.0,117429.0,0.0894,0.0014,0.0,110.0,0.0,0.0,93.67,Substantial,0.19030000000000002,Western
2445,2021-07-25,Hertford,North Carolina,37091.0,2128,64.0,20374.0,0.1044,0.0031,0.0,8.0,0.0,0.0,39.27,Moderate,0.6463,Coastal
2446,2021-07-25,Hoke,North Carolina,37093.0,5071,56.0,53783.0,0.0943,0.001,0.0,89.0,0.0,0.0,165.48,High,0.5962000000000001,Eastern
2447,2021-07-25,Hyde,North Carolina,37095.0,670,9.0,4595.0,0.1458,0.002,0.0,0.0,0.0,0.0,0.0,Low,0.3559,Coastal
2448,2021-07-25,Iredell,North Carolina,37097.0,19573,236.0,192986.0,0.1014,0.0012,0.0,138.0,0.0,0.0,71.51,Substantial,0.25349999999999995,Northern
2449,2021-07-25,Jackson,North Carolina,37099.0,3692,56.0,41919.0,0.0881,0.0013,0.0,18.0,0.0,0.0,42.94,Moderate,0.22460000000000002,Western
2450,2021-07-25,Johnston,North Carolina,37101.0,22900,240.0,224833.0,0.1019,0.0011,0.0,271.0,0.0,1.0,120.53,High,0.3406,Coastal
2451,2021-07-25,Jones,North Carolina,37103.0,911,28.0,9076.0,0.1004,0.0031,0.0,2.0,0.0,0.0,22.04,Moderate,0.36029999999999995,Coastal
2452,2021-07-25,Lee,North Carolina,37105.0,6279,83.0,64360.0,0.0976,0.0013,0.0,65.0,0.0,0.0,100.99,High,0.393,Eastern
2453,2021-07-25,Lenoir,North Carolina,37107.0,6316,128.0,54323.0,0.1163,0.0024,0.0,18.0,0.0,1.0,33.14,Moderate,0.5081,Coastal
2454,2021-07-25,Lincoln,North Carolina,37109.0,10469,86.0,88742.0,0.118,0.001,0.0,86.0,0.0,0.0,96.91,Substantial,0.1624,Central
2455,2021-07-25,Macon,North Carolina,37113.0,3191,41.0,37041.0,0.0861,0.0011,0.0,5.0,0.0,0.0,13.5,Moderate,0.13280000000000003,Western
2456,2021-07-25,Madison,North Carolina,37115.0,1634,43.0,21146.0,0.0773,0.002,0.0,19.0,0.0,0.0,89.85,Substantial,0.08589999999999998,Western
2457,2021-07-25,Martin,North Carolina,37117.0,2381,46.0,21503.0,0.1107,0.0021,0.0,40.0,0.0,0.0,186.02,High,0.47240000000000004,Coastal
2458,2021-07-25,McDowell,North Carolina,37111.0,5355,63.0,44151.0,0.1213,0.0014,0.0,40.0,0.0,0.0,90.6,Substantial,0.13959999999999995,Western
2459,2021-07-25,Mecklenburg,North Carolina,37119.0,116949,988.0,1128426.0,0.1036,0.0009,0.0,1208.0,0.0,6.0,107.05,High,0.5333,Central
2460,2021-07-25,Mitchell,North Carolina,37121.0,1479,16.0,14783.0,0.1,0.0011,0.0,2.0,0.0,0.0,13.53,Moderate,0.08320000000000005,Western
2461,2021-07-25,Montgomery,North Carolina,37123.0,3427,97.0,25485.0,0.1345,0.0038,0.0,22.0,0.0,0.0,86.33,Substantial,0.34309999999999996,Eastern
2462,2021-07-25,Moore,North Carolina,37125.0,9240,195.0,102966.0,0.0897,0.0019,0.0,102.0,0.0,0.0,99.06,Substantial,0.2278,Eastern
2463,2021-07-25,Nash,North Carolina,37127.0,11785,200.0,96101.0,0.1226,0.0021,0.0,24.0,0.0,0.0,24.97,Moderate,0.5011,Coastal
2464,2021-07-25,New Hanover,North Carolina,37129.0,19811,176.0,230423.0,0.086,0.0008,0.0,128.0,0.0,0.0,55.55,Substantial,0.24309999999999998,Coastal
2465,2021-07-25,Northampton,North Carolina,37131.0,1915,61.0,16953.0,0.113,0.0036,0.0,14.0,0.0,0.0,82.58,Substantial,0.6042000000000001,Eastern
2466,2021-07-25,Onslow,North Carolina,37133.0,18415,156.0,207928.0,0.0886,0.0008,0.0,260.0,0.0,2.0,125.04,High,0.32999999999999996,Coastal
2467,2021-07-25,Orange,North Carolina,37135.0,8707,101.0,148331.0,0.0587,0.0007,0.0,39.0,0.0,0.0,26.29,Moderate,0.3336,Eastern
2468,2021-07-25,Pamlico,North Carolina,37137.0,1133,13.0,12215.0,0.0928,0.0011,0.0,10.0,0.0,0.0,81.87,Substantial,0.24929999999999997,Coastal
2469,2021-07-25,Pasquotank,North Carolina,37139.0,3478,87.0,40966.0,0.0849,0.0021,0.0,9.0,0.0,0.0,21.97,Moderate,0.45720000000000005,Coastal
2470,2021-07-25,Pender,North Carolina,37141.0,5703,69.0,62250.0,0.0916,0.0011,0.0,84.0,0.0,0.0,134.94,High,0.24750000000000005,Coastal
2471,2021-07-25,Perquimans,North Carolina,37143.0,1049,11.0,13049.0,0.0804,0.0008,0.0,15.0,0.0,0.0,114.95,High,0.2763,Coastal
2472,2021-07-25,Person,North Carolina,37145.0,3586,71.0,39048.0,0.0918,0.0018,0.0,27.0,0.0,0.0,69.15,Substantial,0.34640000000000004,Eastern
2473,2021-07-25,Pitt,North Carolina,37147.0,20936,96.0,173536.0,0.1206,0.0006,0.0,200.0,0.0,0.0,115.25,High,0.47850000000000004,Coastal
2474,2021-07-25,Polk,North Carolina,37149.0,1530,31.0,19461.0,0.0786,0.0016,0.0,15.0,0.0,0.0,77.08,Substantial,0.12390000000000001,Western
2475,2021-07-25,Randolph,North Carolina,37151.0,15514,234.0,143325.0,0.1082,0.0016,0.0,74.0,0.0,1.0,51.63,Substantial,0.2269,Northern
2476,2021-07-25,Richmond,North Carolina,37153.0,5035,99.0,43006.0,0.1171,0.0023,0.0,101.0,0.0,1.0,234.85,High,0.44189999999999996,Eastern
2477,2021-07-25,Robeson,North Carolina,37155.0,17444,278.0,115899.0,0.1505,0.0024,0.0,271.0,0.0,5.0,233.82,High,0.7422,Coastal
2478,2021-07-25,Rockingham,North Carolina,37157.0,8220,168.0,90457.0,0.0909,0.0019,0.0,44.0,0.0,2.0,48.64,Moderate,0.28169999999999995,Northern
2479,2021-07-25,Rowan,North Carolina,37159.0,17569,314.0,148565.0,0.1183,0.0021,0.0,140.0,0.0,1.0,94.23,Substantial,0.30079999999999996,Northern
2480,2021-07-25,Rutherford,North Carolina,37161.0,7583,220.0,63870.0,0.1187,0.0034,0.0,83.0,0.0,0.0,129.95,High,0.18059999999999998,Western
2481,2021-07-25,Sampson,North Carolina,37163.0,8306,115.0,58371.0,0.1423,0.002,0.0,74.0,0.0,0.0,126.78,High,0.4706,Coastal
2482,2021-07-25,Scotland,North Carolina,37165.0,4018,89.0,33662.0,0.1194,0.0026,0.0,65.0,0.0,1.0,193.1,High,0.5786,Eastern
2483,2021-07-25,Stanly,North Carolina,37167.0,8032,138.0,62143.0,0.1293,0.0022,0.0,56.0,0.0,0.0,90.11,Substantial,0.2137,Central
2484,2021-07-25,Stokes,North Carolina,37169.0,4290,81.0,44422.0,0.0966,0.0018,0.0,26.0,0.0,0.0,58.53,Substantial,0.10229999999999995,Northern
2485,2021-07-25,Surry,North Carolina,37171.0,8572,173.0,70573.0,0.1215,0.0025,0.0,87.0,0.0,1.0,123.28,High,0.16890000000000005,Northern
2486,2021-07-25,Swain,North Carolina,37173.0,1223,18.0,14046.0,0.0871,0.0013,0.0,9.0,0.0,0.0,64.08,Substantial,0.3881,Western
2487,2021-07-25,Transylvania,North Carolina,37175.0,2443,33.0,32825.0,0.0744,0.001,0.0,40.0,0.0,0.0,121.86,High,0.12209999999999999,Western
2488,2021-07-25,Tyrrell,North Carolina,37177.0,327,6.0,3315.0,0.0986,0.0018,0.0,0.0,0.0,0.0,0.0,Low,0.41359999999999997,Coastal
2489,2021-07-25,Union,North Carolina,37179.0,25412,228.0,244960.0,0.1037,0.0009,0.0,214.0,0.0,2.0,87.36,Substantial,0.30510000000000004,Central
2490,2021-07-25,Vance,North Carolina,37181.0,5015,90.0,41665.0,0.1204,0.0022,0.0,11.0,0.0,0.0,26.4,Moderate,0.6082000000000001,Eastern
2491,2021-07-25,Wake,North Carolina,37183.0,91669,749.0,1154170.0,0.0794,0.0006,0.0,444.0,0.0,9.0,38.47,Moderate,0.4122,Eastern
2492,2021-07-25,Warren,North Carolina,37185.0,1824,20.0,18621.0,0.098,0.0011,0.0,4.0,0.0,0.0,21.48,Moderate,0.6109,Eastern
